Day,Delivery status,Delivery level,Ad Set Name,Ad name,Impressions,"CPM (cost per 1,000 impressions)",Reach,"Cost per 1,000 Accounts Center accounts reached",Frequency,CTR (all),Unique outbound clicks,Unique outbound CTR (click-through rate),Cost per unique outbound click,Landing page views,Cost per landing page view,Content views,Cost per content view,Adds to cart,Cost per add to cart,Checkouts Initiated,Cost per checkout initiated,Adds of payment info,Cost per add of payment info,Purchases,Cost per purchase,Purchases conversion value,Average purchases conversion value,Purchase ROAS (return on ad spend),Amount spent (USD),Link (ad settings),Attribution setting,Campaign ID,Ad set ID,Ad ID,Result type,Results,Cost per result,Link clicks,CPC (cost per link click),Campaign Delivery,Ad Set Delivery,Ad Delivery,Reporting starts,Reporting ends
2025-03-16,,,,,251249,27.311432,134591,50.9838696495308,1.866759,2.564786,5170.0,0.03841267246695544,1.327266924564797,3907,1.7563271051958025,7429,0.923673,120,57.183083,25,274.4788,14,490.140714,30,228.732333,12866.86,428.8953333333333,1.8750970931088302,6861.97,,multiple,,,,Website purchases,30,228.732333,5192,1.064862,,,,2025-03-16,2025-03-16
2025-03-17,,,,,260228,24.871151,144407,44.818949219913165,1.802046,2.413653,4560.0,0.03157741660722818,1.4193355263157894,3822,1.6933987441130298,6555,0.987364,112,57.787232,26,248.929615,9,719.13,23,281.398696,15220.58,661.7643478260869,2.35169657162899,6472.17,,multiple,,,,Website purchases,23,281.398696,4871,1.030436,,,,2025-03-17,2025-03-17
2025-03-18,,,,,241491,26.375517,142325,44.752854382575094,1.696757,2.47504,4017.0,0.02822413490251186,1.5856235997012695,3917,1.6261041613479703,5504,1.15724,96,66.348438,27,235.905556,17,374.673529,23,276.932609,15877.98,690.3469565217391,2.492833761156772,6369.45,,multiple,,,,Website purchases,23,276.932609,4309,1.06566,,,,2025-03-18,2025-03-18
2025-03-19,,,,,225911,27.372417,148594,41.61493734605704,1.520324,2.840056,4127.0,0.02777366515471688,1.4983595832323722,4035,1.5325229244114,4783,1.292856,76,81.364868,13,475.671538,8,772.96625,22,281.078636,15765.25,716.6022727272727,2.549472567528013,6183.73,,multiple,,,,Website purchases,22,281.078636,4355,0.963798,,,,2025-03-19,2025-03-19
2025-03-20,,,,,194769,30.261643,123003,47.91777436322691,1.583449,2.471646,3019.0,0.0245441168101591,1.9523120238489566,2697,2.185402298850575,3366,1.751049,100,58.9403,19,310.212105,11,535.820909,28,210.501071,19601.34,700.0478571428572,3.325626099629625,5894.03,,multiple,,,,Website purchases,28,210.501071,3178,1.224352,,,,2025-03-20,2025-03-20
2025-03-21,,,,,164157,34.483025,99969,56.62385339455231,1.642079,1.507703,1416.0,0.01416439096119797,3.9976200564971753,1024,5.527958984375,1705,3.320018,200,28.30315,40,141.51575,21,269.55381,40,141.51575,22184.73,554.61825,3.9191273762814385,5660.63,,multiple,,,,Website purchases,40,141.51575,1536,2.287123,,,,2025-03-21,2025-03-21
2025-03-22,,,,,153198,42.166608,69205,93.34354454157936,2.213684,1.223906,1202.0,0.017368687233581388,5.3742429284525794,1189,5.43300252312868,1980,3.262545,528,12.234545,148,43.647568,45,143.552,81,79.751111,37012.13,456.93987654320983,5.729573797493436,6459.84,,multiple,,,,Website purchases,81,79.751111,1378,3.445248,,,,2025-03-22,2025-03-22
2025-03-23,,,,,186049,42.491172,85875,92.05752547307132,2.166509,0.977699,1220.0,0.01420669577874818,6.479868852459016,1284,6.156884735202492,2122,3.725467,547,14.452358,147,53.778503,67,117.991642,130,60.811077,68166.91,524.3608461538462,8.622785069521749,7905.44,,multiple,,,,Website purchases,130,60.811077,1372,4.346036,,,,2025-03-23,2025-03-23
2025-03-24,,,,,123638,40.823614,55385,91.13207547169812,2.232337,0.989987,744.0,0.013433240046944118,6.784072580645161,775,6.512709677419355,1289,3.91571,158,31.945253,46,109.725,21,240.35,43,117.380233,21356.69,496.66720930232555,4.23126789305279,5047.35,,multiple,,,,Website purchases,43,117.380233,842,4.123652,,,,2025-03-24,2025-03-24
2025-03-25,,,,,113812,41.217446,52777,88.88417302991833,2.15647,1.137841,776.0,0.014703374576046384,6.045154639175258,776,6.045154639175258,1227,3.823178,116,40.44,24,195.46,17,275.943529,34,137.971765,18654.69,548.6673529411764,3.9766640233295814,4691.04,,multiple,,,,Website purchases,34,137.971765,875,3.622425,,,,2025-03-25,2025-03-25
2025-03-26,,,,,108405,44.032102,52737,90.51140565447409,2.055578,1.127254,719.0,0.013633691715493865,6.638803894297636,632,7.552689873417722,1120,4.261875,80,59.66625,28,170.475,10,477.33,18,265.183333,8248.07,458.2261111111111,1.7279596924559528,4773.3,,multiple,,,,Website purchases,18,265.183333,806,3.906137,,,,2025-03-26,2025-03-26
2025-03-27,,,,,109725,42.960857,52343,90.0575053015685,2.096269,1.153794,778.0,0.014863496551592381,6.058971722365039,657,7.1748554033485545,1275,3.697161,92,51.237826,16,294.6175,12,392.823333,29,162.547586,19484.01,671.8624137931034,4.133327534854514,4713.88,,multiple,,,,Website purchases,29,162.547586,855,3.723444,,,,2025-03-27,2025-03-27
2025-03-28,,,,,240191,24.126966,165224,35.074081247276425,1.453729,3.449338,5836.0,0.03532174502493585,0.9929883481836874,4124,1.4052085354025219,6384,0.907751,123,47.114472,23,251.96,12,482.923333,17,340.887059,7162.44,421.32,1.2359518764193074,5795.08,,multiple,,,,Website purchases,17,340.887059,5916,0.699467,,,,2025-03-28,2025-03-28
2025-03-29,,,,,232477,24.725672,162060,35.46927064050352,1.434512,3.86791,6388.0,0.03941749969147229,0.8998356293049468,4263,1.3483814215341308,6580,0.873579,143,40.196853,47,122.301064,29,198.212069,30,191.605,17281.91,576.0636666666667,3.006516879343789,5748.15,,multiple,,,,Website purchases,30,191.605,6527,0.639252,,,,2025-03-29,2025-03-29
2025-03-30,,,,,222094,26.728052,153790,38.59899863450159,1.444138,3.207201,4694.0,0.03052214058131218,1.2646229228802728,3368,1.7625118764845606,4898,1.211952,142,41.803803,20,296.807,10,593.614,23,258.093043,12623.4,548.8434782608696,2.1265334038617687,5936.14,,multiple,,,,Website purchases,23,258.093043,4956,0.833376,,,,2025-03-30,2025-03-30
2025-03-31,,,,,234070,23.640108,151457,36.53472602784949,1.545455,2.795745,4203.0,0.027750450622949088,1.3165453247680228,3390,1.6322831858407079,4373,1.265365,133,41.604812,34,162.748235,18,307.413333,20,276.672,17389.25,869.4625,3.1425749624103636,5533.44,,multiple,,,,Website purchases,20,276.672,4321,0.845575,,,,2025-03-31,2025-03-31
2025-04-01,,,,,191546,26.736189,107763,47.52289746944684,1.777475,2.346173,2577.0,0.02391358815177751,1.9872759022118742,2219,2.3078909418657054,3491,1.466975,106,48.313302,20,256.0605,11,465.564545,16,320.075625,10665.53,666.595625,2.082619146646984,5121.21,,multiple,,,,Website purchases,16,320.075625,2798,1.139566,,,,2025-04-01,2025-04-01
2025-04-02,,,,,182512,28.087194,93637,54.74598716319404,1.949144,2.201499,2398.0,0.02560953469248267,2.137718932443703,1997,2.566975463194792,3595,1.425939,150,34.175,32,160.195313,20,256.3125,31,165.362903,17085.06,551.1309677419355,3.3328573518653988,5126.25,,multiple,,,,Website purchases,31,165.362903,2664,1.275821,,,,2025-04-02,2025-04-02
2025-04-03,,,,,196799,25.94124,102199,49.95361989843345,1.925645,1.877042,2494.0,0.02440336989598724,2.0469967923015235,2046,2.4952150537634408,3764,1.356326,91,56.101209,22,232.055,14,364.657857,24,212.717083,11542.96,480.95666666666665,2.2610157074831396,5105.21,,multiple,,,,Website purchases,24,212.717083,2709,1.382028,,,,2025-04-03,2025-04-03
2025-04-04,,,,,170617,30.003986,83274,61.47404952326056,2.048863,1.448859,1604.0,0.019261714340610515,3.1915149625935157,1360,3.7641102941176467,2454,2.086059,72,71.099861,20,255.9595,12,426.599167,20,255.9595,12075.39,603.7695,2.3588477864662183,5119.19,,multiple,,,,Website purchases,20,255.9595,1730,2.07087,,,,2025-04-04,2025-04-04
2025-04-05,,,,,116684,41.051558,51418,93.15920494768369,2.269322,1.196394,750.0,0.01458633163483605,6.386746666666667,738,6.49059620596206,1443,3.319515,120,39.917167,24,199.585833,11,435.46,26,184.233077,16523.53,635.5203846153846,3.4495455171751495,4790.06,,multiple,,,,Website purchases,26,184.233077,873,3.431275,,,,2025-04-05,2025-04-05
2025-04-06,,,,,127844,41.789838,57198,93.40501416133431,2.235113,1.177998,791.0,0.01382915486555474,6.754209860935525,762,7.011259842519685,1313,4.068987,90,59.362,22,242.844545,16,333.91125,27,197.873333,18487.86,684.7355555555556,3.460474152937345,5342.58,,multiple,,,,Website purchases,27,197.873333,896,3.54753,,,,2025-04-06,2025-04-06
2025-04-07,,,,,109097,45.733338,50511,98.77788996456218,2.159866,1.293344,671.0,0.013284235117103206,7.435722801788375,689,7.241465892597968,1191,4.189228,94,53.078404,22,226.789545,16,311.835625,28,178.191786,18330.48,654.66,3.673906725698836,4989.37,,multiple,,,,Website purchases,28,178.191786,795,3.536052,,,,2025-04-07,2025-04-07
2025-04-08,,,,,113294,40.73755,48761,94.65187342343266,2.323455,1.124508,713.0,0.014622341625479379,6.4730995792426365,683,6.757423133235724,1223,3.773769,94,49.099149,24,192.305,17,271.489412,30,153.844,22027.87,734.2623333333333,4.7727719854744635,4615.32,,multiple,,,,Website purchases,30,153.844,801,3.6227,,,,2025-04-08,2025-04-08
2025-04-09,,,,,110673,43.055669,48625,97.99691516709511,2.276051,1.050843,683.0,0.014046272493573264,6.976720351390923,682,6.986950146627566,1190,4.004286,93,51.237634,26,183.273077,11,433.190909,16,297.81875,12317.28,769.83,2.5848943359006107,4765.1,,multiple,,,,Website purchases,16,297.81875,778,4.097249,,,,2025-04-09,2025-04-09
2025-04-10,,,,,119684,42.895374,56909,90.21226870969443,2.103077,1.063634,813.0,0.01428596531304363,6.3147478474784755,765,6.710967320261438,1259,4.077752,69,74.404203,21,244.470952,15,342.259333,21,244.470952,15285.72,727.8914285714285,2.9774147868380503,5133.89,,multiple,,,,Website purchases,21,244.470952,874,4.032907,,,,2025-04-10,2025-04-10
